,Year, County Code, Crop Name, Production, Unit,Price P/I ($), Price P/U,Total Value($)
235,2019,111,BEETS GARDEN ,4650.0,Tons ,0.24,1100.22,5116000.0
238,2019,53,BERRIES BLACKBERRIES ,2020.0,Tons ,3.3,6659.9,13453000.0
239,2019,71,BERRIES BLACKBERRIES ,8.0,Tons ,1406.25,11250.0,90000.0
240,2019,83,BERRIES BLACKBERRIES ,3640.0,Tons ,1.79,6529.12,23766000.0
241,2019,87,BERRIES BLACKBERRIES ,7940.0,Tons ,0.84,6649.62,52798000.0
244,2019,19,BERRIES BLUEBERRIES ,6100.0,Tons ,0.88,5359.02,32690000.0
245,2019,29,BERRIES BLUEBERRIES ,12200.0,Tons ,0.46,5598.03,68296000.0
246,2019,77,BERRIES BLUEBERRIES ,10400.0,Tons ,0.56,5861.25,60957000.0
247,2019,83,BERRIES BLUEBERRIES ,1000.0,Tons ,8.66,8664.0,8664000.0
248,2019,107,BERRIES BLUEBERRIES ,16100.0,Tons ,0.33,5260.0,84686000.0
249,2019,111,BERRIES BLUEBERRIES ,1790.0,Tons ,5.53,9896.09,17714000.0
254,2019,73,BERRIES BUSHBERRIES UNSPECIFIED ,1830.0,Tons ,5.98,10938.25,20017000.0
257,2019,53,BERRIES RASPBERRIES ,5590.0,Tons ,1.4,7820.04,43714000.0
258,2019,83,BERRIES RASPBERRIES ,4020.0,Tons ,1.7,6829.6,27455000.0
259,2019,87,BERRIES RASPBERRIES ,18500.0,Tons ,0.41,7546.81,139616000.0
260,2019,111,BERRIES RASPBERRIES ,73800.0,Tons ,0.04,2757.97,203538000.0
263,2019,53,BERRIES STRAWBERRIES FRESH MARKET ,329000.0,Tons ,0.01,2200.0,723800000.0
264,2019,67,BERRIES STRAWBERRIES FRESH MARKET ,218.0,Tons ,20.12,4385.32,956000.0
265,2019,79,BERRIES STRAWBERRIES FRESH MARKET ,143000.0,Tons ,0.01,1674.83,239500000.0
266,2019,83,BERRIES STRAWBERRIES FRESH MARKET ,293000.0,Tons ,0.01,1748.15,512208000.0
267,2019,111,BERRIES STRAWBERRIES FRESH MARKET ,159000.0,Tons ,0.02,2843.42,452103000.0
270,2019,79,BERRIES STRAWBERRIES PROCESSING ,40200.0,Tons ,0.02,794.3,31931000.0
271,2019,83,BERRIES STRAWBERRIES PROCESSING ,62100.0,Tons ,0.02,949.42,58959000.0
272,2019,111,BERRIES STRAWBERRIES PROCESSING ,57800.0,Tons ,0.02,973.49,56268000.0
274,2019,59,BERRIES STRAWBERRIES UNSPECIFIED ,3600.0,Tons ,1.02,3657.22,13166000.0
275,2019,61,BERRIES STRAWBERRIES UNSPECIFIED ,52.0,Tons ,65.83,3423.08,178000.0
276,2019,65,BERRIES STRAWBERRIES UNSPECIFIED ,292.0,Tons ,9.5,2773.97,810000.0
277,2019,71,BERRIES STRAWBERRIES UNSPECIFIED ,357.0,Tons ,10.72,3826.33,1366000.0
278,2019,73,BERRIES STRAWBERRIES UNSPECIFIED ,5390.0,Tons ,0.46,2466.23,13293000.0
279,2019,87,BERRIES STRAWBERRIES UNSPECIFIED ,82200.0,Tons ,0.03,2200.54,180884000.0
293,2019,53,BROCCOLI FOOD SERVICE ,106000.0,Tons ,0.01,835.0,88510000.0
295,2019,25,BROCCOLI FRESH MARKET ,70200.0,Tons ,0.02,1503.15,105521000.0
296,2019,53,BROCCOLI FRESH MARKET ,318000.0,Tons ,0.0,1160.0,368880000.0
298,2019,107,BROCCOLI PROCESSING ,1620.0,Tons ,0.42,680.25,1102000.0
300,2019,65,BROCCOLI UNSPECIFIED ,26600.0,Tons ,0.03,832.97,22157000.0
301,2019,69,BROCCOLI UNSPECIFIED ,14700.0,Tons ,0.08,1193.13,17539000.0
302,2019,79,BROCCOLI UNSPECIFIED ,39600.0,Tons ,0.03,1203.51,47659000.0
303,2019,83,BROCCOLI UNSPECIFIED ,79200.0,Tons ,0.01,1015.37,80417000.0
304,2019,85,BROCCOLI UNSPECIFIED ,5710.0,Tons ,0.15,882.31,5038000.0
305,2019,111,BROCCOLI UNSPECIFIED ,1190.0,Tons ,1.44,1711.76,2037000.0
308,2019,53,BRUSSELS SPROUTS ,48700.0,Tons ,0.04,1960.0,95452000.0
309,2019,81,BRUSSELS SPROUTS ,9460.0,Tons ,0.15,1423.57,13467000.0
310,2019,87,BRUSSELS SPROUTS ,9710.0,Tons ,0.12,1141.4,11083000.0
311,2019,111,BRUSSELS SPROUTS ,5010.0,Tons ,0.21,1033.13,5176000.0
314,2019,53,CABBAGE CHINESE & SPECIALTY ,9970.0,Tons ,0.1,1033.6,10305000.0
315,2019,71,CABBAGE CHINESE & SPECIALTY ,18100.0,Tons ,0.02,301.16,5451000.0
318,2019,25,CABBAGE HEAD ,34700.0,Tons ,0.01,389.25,13507000.0
319,2019,53,CABBAGE HEAD ,144000.0,Tons ,0.0,449.17,64680000.0
320,2019,65,CABBAGE HEAD ,6960.0,Tons ,0.07,488.22,3398000.0
321,2019,79,CABBAGE HEAD ,20900.0,Tons ,0.02,451.0,9426000.0
322,2019,83,CABBAGE HEAD ,58100.0,Tons ,0.01,382.1,22200000.0
323,2019,85,CABBAGE HEAD ,14100.0,Tons ,0.05,637.59,8990000.0
324,2019,111,CABBAGE HEAD ,89100.0,Tons ,0.0,385.9,34384000.0
329,2019,53,CARROTS FOOD SERVICE ,42000.0,Tons ,0.01,360.0,15120000.0
331,2019,25,CARROTS FRESH MARKET ,88700.0,Tons ,0.0,233.82,20740000.0
332,2019,53,CARROTS FRESH MARKET ,23500.0,Tons ,0.03,640.0,15040000.0
334,2019,25,CARROTS PROCESSING ,356000.0,Tons ,0.0,126.57,45058000.0
337,2019,65,CARROTS UNSPECIFIED ,226000.0,Tons ,0.0,148.06,33462000.0
339,2019,71,CARROTS UNSPECIFIED ,133.0,Tons ,6.22,827.07,110000.0
340,2019,77,CARROTS UNSPECIFIED ,21400.0,Tons ,0.03,597.43,12785000.0
341,2019,93,CARROTS UNSPECIFIED ,10600.0,Tons ,0.01,120.47,1277000.0
342,2019,111,CARROTS UNSPECIFIED ,13200.0,Tons ,0.02,263.94,3484000.0
461,2019,53,CAULIFLOWER FOOD SERVICE ,27800.0,Tons ,0.02,692.99,19265000.0
463,2019,25,CAULIFLOWER FRESH MARKET ,38000.0,Tons ,0.03,984.5,37411000.0
464,2019,53,CAULIFLOWER FRESH MARKET ,157000.0,Tons ,0.01,1230.0,193110000.0
466,2019,65,CAULIFLOWER UNSPECIFIED ,9670.0,Tons ,0.13,1301.34,12584000.0
467,2019,79,CAULIFLOWER UNSPECIFIED ,39900.0,Tons ,0.02,785.44,31339000.0
468,2019,83,CAULIFLOWER UNSPECIFIED ,106000.0,Tons ,0.01,861.11,91278000.0
471,2019,53,CELERY FOOD SERVICE ,24900.0,Tons ,0.02,487.99,12151000.0
473,2019,53,CELERY FRESH MARKET ,330000.0,Tons ,0.0,528.0,174240000.0
475,2019,65,CELERY UNSPECIFIED ,14500.0,Tons ,0.04,547.52,7939000.0
476,2019,69,CELERY UNSPECIFIED ,26000.0,Tons ,0.02,594.15,15448000.0
477,2019,79,CELERY UNSPECIFIED ,19500.0,Tons ,0.04,695.44,13561000.0
478,2019,83,CELERY UNSPECIFIED ,130000.0,Tons ,0.0,433.26,56324000.0
479,2019,111,CELERY UNSPECIFIED ,485000.0,Tons ,0.0,501.97,243455000.0
484,2019,13,CHERRIES SWEET ,1730.0,Tons ,2.12,3665.9,6342000.0
485,2019,17,CHERRIES SWEET ,48.0,Tons ,125.0,6000.0,288000.0
486,2019,19,CHERRIES SWEET ,12900.0,Tons ,0.21,2715.97,35036000.0
487,2019,29,CHERRIES SWEET ,8700.0,Tons ,0.56,4833.45,42051000.0
488,2019,31,CHERRIES SWEET ,3940.0,Tons ,1.44,5654.31,22278000.0
489,2019,39,CHERRIES SWEET ,698.0,Tons ,6.34,4422.64,3087000.0
490,2019,65,CHERRIES SWEET ,15.0,Tons ,244.44,3666.67,55000.0
491,2019,67,CHERRIES SWEET ,811.0,Tons ,2.11,1713.93,1390000.0
492,2019,69,CHERRIES SWEET ,570.0,Tons ,1.14,650.88,371000.0
493,2019,77,CHERRIES SWEET ,74700.0,Tons ,0.02,1179.44,88104000.0
494,2019,85,CHERRIES SWEET ,52.0,Tons ,100.96,5250.0,273000.0
495,2019,99,CHERRIES SWEET ,6270.0,Tons ,0.58,3637.96,22810000.0
496,2019,107,CHERRIES SWEET ,5080.0,Tons ,1.23,6270.08,31852000.0
530,2019,53,CILANTRO ,8740.0,Tons ,0.18,1559.95,13634000.0
531,2019,111,CILANTRO ,33600.0,Tons ,0.02,684.76,23008000.0
537,2019,7,CITRUS UNSPECIFIED ,949.0,Tons ,2.35,2229.72,2116000.0
538,2019,19,CITRUS UNSPECIFIED ,34100.0,Tons ,0.01,507.01,17289000.0
539,2019,21,CITRUS UNSPECIFIED ,1650.0,Tons ,1.11,1834.55,3027000.0
541,2019,71,CITRUS UNSPECIFIED ,95.0,Tons ,16.29,1547.37,147000.0
549,2019,11,CORN GRAIN ,18900.0,Tons ,0.01,152.59,2884000.0
550,2019,21,CORN GRAIN ,60000.0,Tons ,0.0,153.03,9182000.0
551,2019,47,CORN GRAIN ,24300.0,Tons ,0.01,326.3,7929000.0
552,2019,67,CORN GRAIN ,81800.0,Tons ,0.0,150.79,12335000.0
553,2019,77,CORN GRAIN ,130000.0,Tons ,0.0,170.4,22152000.0
554,2019,95,CORN GRAIN ,20000.0,Tons ,0.01,150.85,3017000.0
555,2019,101,CORN GRAIN ,52300.0,Tons ,0.0,160.94,8417000.0
556,2019,103,CORN GRAIN ,3450.0,Tons ,0.04,152.46,526000.0
557,2019,107,CORN GRAIN ,8260.0,Tons ,0.03,231.96,1916000.0
558,2019,113,CORN GRAIN ,35400.0,Tons ,0.0,154.01,5452000.0
561,2019,19,CORN SILAGE ,460000.0,Tons ,0.0,53.0,24380000.0
562,2019,21,CORN SILAGE ,35500.0,Tons ,0.0,42.03,1492000.0
563,2019,31,CORN SILAGE ,1299000.0,Tons ,0.0,50.19,65195000.0
564,2019,39,CORN SILAGE ,502000.0,Tons ,0.0,53.04,26626000.0
565,2019,47,CORN SILAGE ,2258000.0,Tons ,0.0,47.86,108077000.0
566,2019,65,CORN SILAGE ,28400.0,Tons ,0.0,75.0,2130000.0
567,2019,67,CORN SILAGE ,239000.0,Tons ,0.0,32.23,7702000.0
568,2019,71,CORN SILAGE ,42800.0,Tons ,0.0,50.44,2159000.0
569,2019,77,CORN SILAGE ,1243000.0,Tons ,0.0,42.01,52224000.0
570,2019,97,CORN SILAGE ,2670.0,Tons ,0.02,58.05,155000.0
571,2019,99,CORN SILAGE ,1961000.0,Tons ,0.0,50.0,98050000.0
572,2019,107,CORN SILAGE ,3300000.0,Tons ,0.0,49.9,164670000.0
575,2019,13,CORN SWEET ALL ,34500.0,Tons ,0.02,586.87,20247000.0
576,2019,19,CORN SWEET ALL ,54900.0,Tons ,0.01,495.99,27230000.0
577,2019,25,CORN SWEET ALL ,71100.0,Tons ,0.01,462.84,32908000.0
578,2019,65,CORN SWEET ALL ,60700.0,Tons ,0.0,152.6,9263000.0
579,2019,67,CORN SWEET ALL ,4130.0,Tons ,0.13,540.68,2233000.0
580,2019,71,CORN SWEET ALL ,623.0,Tons ,1.02,634.03,395000.0
581,2019,77,CORN SWEET ALL ,13900.0,Tons ,0.01,196.76,2735000.0
582,2019,85,CORN SWEET ALL ,12400.0,Tons ,0.05,577.34,7159000.0
583,2019,107,CORN SWEET ALL ,4570.0,Tons ,0.09,429.1,1961000.0
586,2019,19,COTTON LINT PIMA ,59300.0,Tons ,0.04,2316.44,137365000.0
587,2019,29,COTTON LINT PIMA ,10900.0,Tons ,0.2,2133.76,23258000.0
588,2019,31,COTTON LINT PIMA ,83600.0,Tons ,0.03,2299.77,192261000.0
589,2019,47,COTTON LINT PIMA ,21400.0,Tons ,0.1,2140.14,45799000.0
591,2019,107,COTTON LINT UNSPECIFIED ,12200.0,Tons ,0.17,2090.0,25498000.0
594,2019,19,COTTON LINT UPLAND ,1470.0,Tons ,1.19,1751.02,2574000.0
595,2019,21,COTTON LINT UPLAND ,2030.0,Tons ,0.69,1396.55,2835000.0
596,2019,25,COTTON LINT UPLAND ,2220.0,Tons ,0.8,1786.04,3965000.0
597,2019,29,COTTON LINT UPLAND ,3230.0,Tons ,0.53,1718.89,5552000.0
598,2019,31,COTTON LINT UPLAND ,8690.0,Tons ,0.18,1551.78,13485000.0
599,2019,39,COTTON LINT UPLAND ,663.0,480,3.17,2101.06,1393000.0
600,2019,47,COTTON LINT UPLAND ,9150.0,Tons ,0.17,1525.25,13956000.0
601,2019,65,COTTON LINT UPLAND ,14200.0,Tons ,0.1,1424.01,20221000.0
603,2019,107,COTTON SEED PLANTING ,401.0,Tons ,0.73,294.26,118000.0
616,2019,73,CUCUMBERS ,620.0,Tons ,2.47,1529.03,948000.0
617,2019,77,CUCUMBERS ,15300.0,Tons ,0.01,189.8,2904000.0
618,2019,107,CUCUMBERS ,400.0,Tons ,3.6,1440.0,576000.0
622,2019,25,DATES ,9180.0,Tons ,0.27,2469.93,22674000.0
628,2019,19,EGGPLANT ALL ,10400.0,Tons ,0.09,909.04,9454000.0
629,2019,65,EGGPLANT ALL ,26800.0,Tons ,0.01,164.96,4421000.0
648,2019,53,ENDIVE ALL ,4380.0,Tons ,0.17,739.95,3241000.0
650,2019,53,ESCAROLE ALL ,2350.0,Tons ,0.46,1080.0,2538000.0
658,2019,29,FIELD CROPS SEED MISC. ,1110.0,Tons ,0.41,456.76,507000.0
661,2019,53,FIELD CROPS SEED MISC. ,448.0,Tons ,7.01,3140.63,1407000.0
665,2019,93,FIELD CROPS SEED MISC. ,53.0,Tons ,4.49,237.74,12600.0
696,2019,81,FIELD CROPS UNSPECIFIED ,257.0,Tons ,4.15,1066.15,274000.0
703,2019,101,FIELD CROPS UNSPECIFIED ,32100.0,Tons ,0.01,289.53,9294000.0
709,2019,991,FIELD CROPS UNSPECIFIED ,600.0,Tons ,233.28,139966.32,83979790.0
711,2019,39,FIGS DRIED ,5630.0,Tons ,0.44,2500.71,14079000.0
796,2019,53,FRUITS & NUTS UNSPECIFIED ,1400.0,Tons ,1.81,2530.0,3542000.0
804,2019,71,FRUITS & NUTS UNSPECIFIED ,1050.0,Tons ,1.02,1071.43,1125000.0
823,2019,991,FRUITS & NUTS UNSPECIFIED ,15.0,Tons ,7685.64,115284.67,1729270.0
829,2019,19,GARLIC ALL ,166000.0,Tons ,0.01,2201.0,365366000.0
830,2019,29,GARLIC ALL ,30700.0,Tons ,0.09,2806.71,86166000.0
831,2019,49,GARLIC ALL ,5250.0,Tons ,0.08,420.19,2206000.0
832,2019,53,GARLIC ALL ,8600.0,Tons ,0.15,1320.0,11352000.0
833,2019,77,GARLIC ALL ,13700.0,Tons ,0.03,420.22,5757000.0
834,2019,85,GARLIC ALL ,3310.0,Tons ,0.2,667.37,2209000.0
855,2019,25,GRAPEFRUIT ALL ,9990.0,Tons ,0.05,466.57,4661000.0
856,2019,29,GRAPEFRUIT ALL ,18100.0,Tons ,0.05,826.63,14962000.0
857,2019,65,GRAPEFRUIT ALL ,85200.0,Tons ,0.0,299.27,25498000.0
858,2019,71,GRAPEFRUIT ALL ,1850.0,Tons ,0.23,427.57,791000.0
859,2019,73,GRAPEFRUIT ALL ,23700.0,Tons ,0.03,654.77,15518000.0
860,2019,107,GRAPEFRUIT ALL ,29000.0,Tons ,0.03,765.0,22185000.0
863,2019,19,GRAPES RAISIN ,885000.0,Tons ,0.0,324.1,286826000.0
864,2019,29,GRAPES RAISIN ,264000.0,Tons ,0.0,482.14,127284000.0
865,2019,31,GRAPES RAISIN ,23700.0,Tons ,0.01,346.75,8218000.0
866,2019,39,GRAPES RAISIN ,247000.0,Tons ,0.0,376.3,92945000.0
867,2019,107,GRAPES RAISIN ,100000.0,Tons ,0.01,865.72,86572000.0
870,2019,19,GRAPES TABLE ,336000.0,Tons ,0.0,1238.61,416173000.0
871,2019,29,GRAPES TABLE ,734000.0,Tons ,0.0,1689.97,1240436000.0
872,2019,31,GRAPES TABLE ,10200.0,Tons ,0.14,1415.98,14443000.0
873,2019,39,GRAPES TABLE ,23300.0,Tons ,0.08,1899.4,44256000.0
875,2019,107,GRAPES TABLE ,515000.0,Tons ,0.0,1324.37,682049000.0
880,2019,1,GRAPES WINE ,18100.0,Tons ,0.08,1503.04,27205000.0
881,2019,5,GRAPES WINE ,17300.0,Tons ,0.07,1250.0,21625000.0
882,2019,9,GRAPES WINE ,3200.0,Tons ,0.44,1419.69,4543000.0
883,2019,11,GRAPES WINE ,16700.0,Tons ,0.05,806.35,13466000.0
884,2019,13,GRAPES WINE ,11700.0,Tons ,0.07,809.4,9470000.0
885,2019,17,GRAPES WINE ,7020.0,Tons ,0.25,1722.51,12092000.0
886,2019,19,GRAPES WINE ,740000.0,Tons ,0.0,343.65,254300000.0
887,2019,29,GRAPES WINE ,241000.0,Tons ,0.0,238.81,57554000.0
888,2019,31,GRAPES WINE ,63100.0,Tons ,0.0,268.86,16965000.0
889,2019,33,GRAPES WINE ,47200.0,Tons ,0.04,1773.62,83715000.0
890,2019,39,GRAPES WINE ,384000.0,Tons ,0.0,340.01,130562000.0
892,2019,43,GRAPES WINE ,38.0,Tons ,33.24,1263.16,48000.0
893,2019,45,GRAPES WINE ,67800.0,Tons ,0.02,1678.6,113809000.0
894,2019,47,GRAPES WINE ,150000.0,Tons ,0.0,398.3,59745000.0
895,2019,53,GRAPES WINE ,132000.0,Tons ,0.01,1409.82,186096000.0
896,2019,55,GRAPES WINE ,160000.0,Tons ,0.04,5862.26,937962000.0
898,2019,61,GRAPES WINE ,1150.0,Tons ,1.21,1386.09,1594000.0
899,2019,65,GRAPES WINE ,6600.0,Tons ,0.38,2503.64,16524000.0
900,2019,67,GRAPES WINE ,316000.0,Tons ,0.0,555.13,175422000.0
901,2019,69,GRAPES WINE ,21900.0,Tons ,0.07,1526.21,33424000.0
902,2019,71,GRAPES WINE ,302.0,Tons ,4.08,1231.79,372000.0
903,2019,73,GRAPES WINE ,3600.0,Tons ,0.43,1550.0,5580000.0
904,2019,77,GRAPES WINE ,682000.0,Tons ,0.0,546.14,372467000.0
905,2019,79,GRAPES WINE ,150000.0,Tons ,0.01,1695.15,254273000.0
907,2019,83,GRAPES WINE ,50200.0,Tons ,0.04,2113.13,106079000.0
908,2019,85,GRAPES WINE ,5780.0,Tons ,0.35,1997.4,11545000.0
909,2019,87,GRAPES WINE ,1730.0,Tons ,1.96,3384.97,5856000.0
910,2019,89,GRAPES WINE ,289.0,Tons ,3.46,1000.0,289000.0
911,2019,95,GRAPES WINE ,20400.0,Tons ,0.05,1058.19,21587000.0
912,2019,97,GRAPES WINE ,230000.0,Tons ,0.01,2843.57,654021000.0
913,2019,99,GRAPES WINE ,84600.0,Tons ,0.01,481.54,40738000.0
914,2019,103,GRAPES WINE ,544.0,Tons ,2.95,1604.78,873000.0
915,2019,105,GRAPES WINE ,85.0,Tons ,20.35,1729.41,147000.0
916,2019,107,GRAPES WINE ,117000.0,Tons ,0.0,290.0,33930000.0
917,2019,113,GRAPES WINE ,137000.0,Tons ,0.01,789.36,108143000.0
920,2019,111,GREENS TURNIP & MUSTARD ,11700.0,Tons ,0.09,1062.14,12427000.0
925,2019,1,HAY ALFALFA ,446.0,Tons ,0.55,244.39,109000.0
926,2019,5,HAY ALFALFA ,7770.0,Tons ,0.03,219.95,1709000.0
927,2019,7,HAY ALFALFA ,4730.0,Tons ,0.05,225.79,1068000.0
928,2019,11,HAY ALFALFA ,55700.0,Tons ,0.0,201.92,11247000.0
929,2019,13,HAY ALFALFA ,14100.0,Tons ,0.01,183.97,2594000.0
930,2019,19,HAY ALFALFA ,171000.0,Tons ,0.0,186.0,31806000.0
931,2019,21,HAY ALFALFA ,66800.0,Tons ,0.0,182.13,12166000.0
932,2019,25,HAY ALFALFA ,1192000.0,Tons ,0.0,182.42,217446000.0
934,2019,29,HAY ALFALFA ,686000.0,Tons ,0.0,205.13,140721000.0
935,2019,31,HAY ALFALFA ,221000.0,Tons ,0.0,204.87,45276000.0
936,2019,35,HAY ALFALFA ,110000.0,Tons ,0.0,187.58,20634000.0
937,2019,39,HAY ALFALFA ,64000.0,Tons ,0.0,221.92,14203000.0
938,2019,47,HAY ALFALFA ,339000.0,Tons ,0.0,206.32,69943000.0
939,2019,49,HAY ALFALFA ,228000.0,Tons ,0.0,189.66,43242000.0
941,2019,53,HAY ALFALFA ,3850.0,Tons ,0.03,122.08,470000.0
942,2019,63,HAY ALFALFA ,16300.0,Tons ,0.01,236.26,3851000.0
943,2019,65,HAY ALFALFA ,366000.0,Tons ,0.0,239.68,87723000.0
944,2019,67,HAY ALFALFA ,90200.0,Tons ,0.0,170.76,15403000.0
945,2019,71,HAY ALFALFA ,34000.0,Tons ,0.01,191.44,6509000.0
946,2019,77,HAY ALFALFA ,268000.0,Tons ,0.0,202.7,54324000.0
947,2019,79,HAY ALFALFA ,8290.0,Tons ,0.03,251.03,2081000.0
948,2019,89,HAY ALFALFA ,18000.0,Tons ,0.01,205.33,3696000.0
949,2019,91,HAY ALFALFA ,9670.0,Tons ,0.03,245.19,2371000.0
950,2019,93,HAY ALFALFA ,214000.0,Tons ,0.0,182.78,39115000.0
951,2019,95,HAY ALFALFA ,140000.0,Tons ,0.0,193.99,27159000.0
952,2019,99,HAY ALFALFA ,127000.0,Tons ,0.0,198.0,25146000.0
953,2019,101,HAY ALFALFA ,28500.0,Tons ,0.01,228.21,6504000.0
954,2019,103,HAY ALFALFA ,11100.0,Tons ,0.02,211.89,2352000.0
955,2019,107,HAY ALFALFA ,358000.0,Tons ,0.0,207.0,74106000.0
956,2019,113,HAY ALFALFA ,154000.0,Tons ,0.0,198.0,30492000.0
957,2019,115,HAY ALFALFA ,1340.0,Tons ,0.22,299.25,401000.0
961,2019,11,HAY GRAIN ,8810.0,Tons ,0.02,174.91,1541000.0
962,2019,13,HAY GRAIN ,7370.0,Tons ,0.02,119.95,884000.0
963,2019,19,HAY GRAIN ,58700.0,Tons ,0.0,150.0,8805000.0
964,2019,29,HAY GRAIN ,32000.0,Tons ,0.01,162.94,5214000.0
965,2019,31,HAY GRAIN ,10400.0,Tons ,0.01,150.29,1563000.0
966,2019,35,HAY GRAIN ,30400.0,Tons ,0.0,137.34,4175000.0
967,2019,39,HAY GRAIN ,8580.0,Tons ,0.02,128.9,1106000.0
968,2019,47,HAY GRAIN ,146000.0,Tons ,0.0,139.49,20365000.0
969,2019,49,HAY GRAIN ,133000.0,Tons ,0.0,150.29,19989000.0
970,2019,53,HAY GRAIN ,659.0,Tons ,0.18,115.93,76400.0
971,2019,61,HAY GRAIN ,10900.0,Tons ,0.01,153.58,1674000.0
972,2019,63,HAY GRAIN ,2500.0,Tons ,0.08,200.0,500000.0
973,2019,65,HAY GRAIN ,140000.0,Tons ,0.0,17.23,2412000.0
974,2019,67,HAY GRAIN ,4260.0,Tons ,0.03,131.69,561000.0
975,2019,69,HAY GRAIN ,29200.0,Tons ,0.01,209.66,6122000.0
976,2019,73,HAY GRAIN ,3750.0,Tons ,0.03,112.0,420000.0
977,2019,79,HAY GRAIN ,24200.0,Tons ,0.01,206.12,4988000.0
978,2019,81,HAY GRAIN ,1200.0,Tons ,0.16,187.5,225000.0
979,2019,91,HAY GRAIN ,2500.0,Tons ,0.07,180.4,451000.0
981,2019,95,HAY GRAIN ,8000.0,Tons ,0.02,161.0,1288000.0
982,2019,97,HAY GRAIN ,8530.0,Tons ,0.01,105.98,904000.0
983,2019,99,HAY GRAIN ,36800.0,Tons ,0.0,135.0,4968000.0
984,2019,101,HAY GRAIN ,17500.0,Tons ,0.01,155.77,2726000.0
985,2019,103,HAY GRAIN ,5500.0,Tons ,0.03,160.0,880000.0
986,2019,107,HAY GRAIN ,46800.0,Tons ,0.0,128.57,6017000.0
987,2019,113,HAY GRAIN ,26600.0,Tons ,0.0,98.01,2607000.0
990,2019,65,HAY GREEN CHOP ,69700.0,Tons ,0.0,157.7,10992000.0
991,2019,71,HAY GREEN CHOP ,26800.0,Tons ,0.0,66.98,1795000.0
992,2019,97,HAY GREEN CHOP ,5690.0,Tons ,0.01,31.11,177000.0
995,2019,1,HAY OTHER UNSPECIFIED ,7930.0,Tons ,0.02,137.45,1090000.0
996,2019,3,HAY OTHER UNSPECIFIED ,2000.0,Tons ,0.12,235.0,470000.0
998,2019,9,HAY OTHER UNSPECIFIED ,375.0,Tons ,0.33,125.07,46900.0
999,2019,15,HAY OTHER UNSPECIFIED ,9860.0,Tons ,0.02,242.09,2387000.0
1000,2019,17,HAY OTHER UNSPECIFIED ,192.0,Tons ,1.01,194.79,37400.0
1001,2019,19,HAY OTHER UNSPECIFIED ,14600.0,Tons ,0.01,143.97,2102000.0
1002,2019,21,HAY OTHER UNSPECIFIED ,6600.0,Tons ,0.02,148.03,977000.0
1003,2019,23,HAY OTHER UNSPECIFIED ,28500.0,Tons ,0.01,185.19,5278000.0
1004,2019,25,HAY OTHER UNSPECIFIED ,754000.0,Tons ,0.0,151.31,114091000.0
1005,2019,29,HAY OTHER UNSPECIFIED ,15400.0,Tons ,0.01,151.36,2331000.0
1006,2019,35,HAY OTHER UNSPECIFIED ,142000.0,Tons ,0.0,206.76,29360000.0
1007,2019,41,HAY OTHER UNSPECIFIED ,2590.0,Tons ,0.06,144.79,375000.0
1008,2019,55,HAY OTHER UNSPECIFIED ,554.0,Tons ,0.23,129.96,72000.0
1009,2019,65,HAY OTHER UNSPECIFIED ,51000.0,Tons ,0.0,180.0,9180000.0
1010,2019,67,HAY OTHER UNSPECIFIED ,7550.0,Tons ,0.02,121.32,916000.0
1011,2019,71,HAY OTHER UNSPECIFIED ,7270.0,Tons ,0.03,208.67,1517000.0
1012,2019,77,HAY OTHER UNSPECIFIED ,13100.0,Tons ,0.01,135.57,1776000.0
1013,2019,89,HAY OTHER UNSPECIFIED ,64700.0,Tons ,0.0,195.97,12679000.0
1014,2019,93,HAY OTHER UNSPECIFIED ,81300.0,Tons ,0.0,242.95,19752000.0
1015,2019,95,HAY OTHER UNSPECIFIED ,24800.0,Tons ,0.0,113.02,2803000.0
1018,2019,109,HAY OTHER UNSPECIFIED ,1120.0,Tons ,0.11,125.0,140000.0
1019,2019,115,HAY OTHER UNSPECIFIED ,1770.0,Tons ,0.1,180.23,319000.0
1020,2019,991,HAY OTHER UNSPECIFIED ,773.0,Tons ,0.27,206.79,159850.0
1022,2019,25,HAY SUDAN ,275000.0,Tons ,0.0,141.33,38867000.0
1023,2019,47,HAY SUDAN ,37800.0,Tons ,0.0,110.56,4179000.0
1024,2019,65,HAY SUDAN ,5600.0,Tons ,0.03,195.0,1092000.0
1025,2019,71,HAY SUDAN ,3360.0,Tons ,0.06,204.76,688000.0
1026,2019,95,HAY SUDAN ,14300.0,Tons ,0.01,142.8,2042000.0
1027,2019,107,HAY SUDAN ,45800.0,Tons ,0.0,124.0,5679000.0
1030,2019,49,HAY WILD ,7410.0,Tons ,0.04,280.03,2075000.0
1031,2019,63,HAY WILD ,2430.0,Tons ,0.09,225.1,547000.0
1032,2019,81,HAY WILD ,257.0,Tons ,0.41,105.06,27000.0
1033,2019,91,HAY WILD ,1700.0,Tons ,0.15,250.0,425000.0
1034,2019,97,HAY WILD ,1190.0,Tons ,0.11,132.77,158000.0
1050,2019,49,HORSERADISH ,980.0,Tons ,0.51,500.0,490000.0
1051,2019,93,HORSERADISH ,425.0,Tons ,1.23,524.71,223000.0
1056,2019,53,KALE ,21800.0,Tons ,0.06,1380.0,30084000.0
1057,2019,69,KALE ,9870.0,Tons ,0.15,1440.22,14215000.0
1058,2019,79,KALE ,1930.0,Tons ,0.61,1171.5,2261000.0
